x	y	z
-6.630734002655143	6.352292370527017	0.0
-6.630366784115043	6.360409684938716	0.0
-6.62999956557494	6.368526999350417	0.0
-6.62963234703484	6.3766443137621165	0.0
-6.629265128494739	6.384761628173817	0.0
-6.628897909954638	6.392878942585518	0.0
-6.628530691414538	6.4009962569972165	0.0
-6.628163472874436	6.409113571408917	0.0
-6.627796254334336	6.417230885820616	0.0
-6.6274290357942345	6.425348200232317	0.0
-6.627061817254133	6.433465514644017	0.0
-6.626694598714033	6.441582829055717	0.0
-6.626327380173932	6.4497001434674175	0.0
-6.625960161633831	6.457817457879116	0.0
-6.62559294309373	6.465934772290817	0.0
-6.625225724553629	6.474052086702516	0.0
-6.6248585060135285	6.482169401114216	0.0
-6.624491287473426	6.490286715525917	0.0
-6.624124068933327	6.498404029937616	0.0
-6.623756850393225	6.506521344349316	0.0
-6.623389631853125	6.514638658761016	0.0
-6.6230224133130235	6.522755973172717	0.0
-6.622655194772922	6.5308732875844155	0.0
-6.622287976232822	6.538990601996116	0.0
-6.621920757692721	6.547107916407817	0.0
-6.62155353915262	6.555225230819516	0.0
-6.621186320612519	6.563342545231216	0.0
-6.620819102072418	6.571459859642916	0.0
-6.620451883532317	6.5795771740546165	0.0
-6.620084664992217	6.587694488466315	0.0
-6.619717446452116	6.595811802878016	0.0
-6.619350227912015	6.603929117289716	0.0
-6.618983009371913	6.612046431701415	0.0
-6.618615790831813	6.620163746113115	0.0
-6.618248572291711	6.628281060524815	0.0
-6.617881353751611	6.636398374936515	0.0
-6.61751413521151	6.644515689348215	0.0
-6.617146916671409	6.652633003759915	0.0
-6.6167796981313085	6.6607503181716154	0.0
-6.616412479591207	6.668867632583315	0.0
-6.616045261051106	6.676984946995015	0.0
-6.615678042511006	6.685102261406715	0.0
-6.615310823970905	6.693219575818414	0.0
-6.6149436054308035	6.701336890230115	0.0
-6.614576386890703	6.7094542046418155	0.0
-6.614209168350602	6.717571519053515	0.0
-6.6138419498105	6.725688833465215	0.0
-6.6134747312704	6.733806147876915	0.0
-6.613107512730299	6.741923462288614	0.0
-6.612740294190198	6.750040776700314	0.0
-6.612373075650097	6.758158091112015	0.0
-6.612005857109996	6.766275405523714	0.0
-6.611638638569895	6.774392719935415	0.0
-6.611271420029795	6.782510034347115	0.0
-6.610904201489694	6.7906273487588145	0.0
-6.610536982949593	6.798744663170514	0.0
-6.610169764409492	6.806861977582214	0.0
-6.60980254586939	6.8149792919939145	0.0
-6.60943532732929	6.823096606405614	0.0
-6.60906810878919	6.831213920817314	0.0
-6.6087008902490885	6.839331235229014	0.0
-6.608333671708987	6.847448549640714	0.0
-6.607966453168886	6.855565864052414	0.0
-6.607599234628785	6.863683178464114	0.0
-6.607232016088685	6.871800492875814	0.0
-6.6068647975485835	6.879917807287514	0.0
-6.606497579008483	6.888035121699214	0.0
-6.606130360468382	6.896152436110913	0.0
-6.60576314192828	6.904269750522614	0.0
-6.60539592338818	6.912387064934314	0.0
-6.605028704848079	6.9205043793460135	0.0
-6.604661486307979	6.928621693757714	0.0
-6.604294267767877	6.936739008169414	0.0
-6.603927049227776	6.9448563225811135	0.0
-6.603559830687676	6.952973636992813	0.0
-6.603192612147574	6.961090951404513	0.0
-6.602825393607474	6.9692082658162136	0.0
-6.6024581750673725	6.977325580227914	0.0
-6.602090956527272	6.985442894639613	0.0
-6.601723737987171	6.993560209051314	0.0
-6.601356519447069	7.001677523463013	0.0
-6.600989300906969	7.009794837874713	0.0
-6.600622082366868	7.017912152286413	0.0
-6.600254863826767	7.026029466698113	0.0
-6.599887645286667	7.034146781109813	0.0
-6.599520426746565	7.042264095521514	0.0
-6.599153208206465	7.0503814099332125	0.0
-6.598785989666363	7.058498724344913	0.0
-6.598418771126263	7.066616038756613	0.0
-6.5980515525861625	7.0747333531683125	0.0
-6.59768433404606	7.082850667580013	0.0
-6.59731711550596	7.090967981991713	0.0
-6.596949896965858	7.099085296403413	0.0
-6.596582678425759	7.107202610815113	0.0
-6.5962154598856575	7.115319925226812	0.0
-6.595848241345556	7.123437239638513	0.0
-6.595481022805456	7.131554554050213	0.0
-6.595113804265354	7.139671868461913	0.0
-6.594746585725253	7.147789182873613	0.0
-6.594379367185153	7.155906497285312	0.0
-6.569513730887337	7.215671064849179	0.0
-6.54464809458952	7.275435632413046	0.0
-6.519782458291704	7.335200199976913	0.0
-6.494916821993888	7.39496476754078	0.0
-6.4700511856960725	7.4547293351046475	0.0
-6.445185549398256	7.514493902668514	0.0
-6.420319913100441	7.5742584702323805	0.0
-6.3954542768026235	7.634023037796248	0.0
-6.370588640504808	7.693787605360114	0.0
-6.345723004206991	7.753552172923982	0.0
-6.320857367909174	7.813316740487849	0.0
-6.295991731611359	7.873081308051716	0.0
-6.271126095313543	7.932845875615583	0.0
-6.246260459015727	7.99261044317945	0.0
-6.221394822717911	8.052375010743317	0.0
-6.196529186420094	8.112139578307184	0.0
-6.171663550122278	8.17190414587105	0.0
-6.146797913824462	8.231668713434917	0.0
-6.121932277526646	8.291433280998785	0.0
-6.09706664122883	8.351197848562652	0.0
-6.0722010049310144	8.41096241612652	0.0
-6.047335368633198	8.470726983690385	0.0
-6.022469732335383	8.530491551254253	0.0
-5.997604096037565	8.59025611881812	0.0
-5.97273845973975	8.650020686381987	0.0
-5.947872823441933	8.709785253945855	0.0
-5.923007187144117	8.76954982150972	0.0
-5.898141550846301	8.829314389073588	0.0
-5.8732759145484845	8.889078956637455	0.0
-5.848410278250669	8.948843524201322	0.0
-5.823544641952852	9.008608091765188	0.0
-5.798679005655036	9.068372659329055	0.0
-5.77381336935722	9.128137226892921	0.0
-5.748947733059404	9.187901794456788	0.0
-5.724082096761587	9.247666362020656	0.0
-5.699216460463772	9.307430929584523	0.0
-5.6743508241659555	9.36719549714839	0.0
-5.649485187868139	9.426960064712258	0.0
-5.624619551570324	9.486724632276125	0.0
-5.599753915272507	9.546489199839991	0.0
-5.574888278974692	9.606253767403858	0.0
-5.550022642676875	9.666018334967726	0.0
-5.525157006379059	9.725782902531591	0.0
-5.500291370081243	9.78554747009546	0.0
-5.475425733783427	9.845312037659326	0.0
-5.450560097485611	9.905076605223194	0.0
-5.425694461187794	9.964841172787061	0.0
-5.400828824889978	10.024605740350928	0.0
-5.375963188592162	10.084370307914796	0.0
-5.351097552294346	10.14413487547866	0.0
-5.326231915996529	10.203899443042529	0.0
-5.301366279698714	10.263664010606394	0.0
-5.276500643400897	10.323428578170262	0.0
-5.251635007103081	10.383193145734129	0.0
-5.226769370805265	10.442957713297996	0.0
-5.201903734507448	10.502722280861864	0.0
-5.177038098209633	10.562486848425731	0.0
-5.152172461911816	10.622251415989597	0.0
-5.127306825614001	10.682015983553464	0.0
-5.102441189316185	10.741780551117332	0.0
-5.077575553018369	10.801545118681197	0.0
-5.052709916720553	10.861309686245065	0.0
-5.027844280422737	10.921074253808932	0.0
-5.00297864412492	10.9808388213728	0.0
-4.978113007827104	11.040603388936667	0.0
-4.9532473715292875	11.100367956500534	0.0
-4.928381735231471	11.160132524064402	0.0
-4.903516098933656	11.219897091628267	0.0
-4.878650462635839	11.279661659192133	0.0
-4.853784826338023	11.339426226756	0.0
-4.828919190040207	11.399190794319868	0.0
-4.804053553742391	11.458955361883735	0.0
-4.779187917444575	11.518719929447602	0.0
-4.754322281146758	11.57848449701147	0.0
-4.729456644848942	11.638249064575337	0.0
-4.704591008551126	11.698013632139203	0.0
-4.67972537225331	11.75777819970307	0.0
-4.654859735955493	11.817542767266936	0.0
-4.6299940996576785	11.877307334830803	0.0
-4.605128463359862	11.93707190239467	0.0
-4.580262827062047	11.996836469958538	0.0
-4.555397190764229	12.056601037522405	0.0
-4.530531554466413	12.116365605086271	0.0
-4.505665918168598	12.176130172650138	0.0
-4.480800281870781	12.235894740214006	0.0
-4.455934645572965	12.295659307777873	0.0
-4.431069009275149	12.355423875341739	0.0
-4.406203372977333	12.415188442905606	0.0
-4.381337736679517	12.474953010469473	0.0
-4.3564721003817	12.53471757803334	0.0
-4.331606464083884	12.594482145597208	0.0
-4.306740827786068	12.654246713161076	0.0
-4.281875191488252	12.714011280724941	0.0
-4.257009555190435	12.773775848288809	0.0
-4.2321439188926195	12.833540415852674	0.0
-4.207278282594803	12.893304983416542	0.0
-4.182412646296988	12.953069550980409	0.0
-4.1575470099991705	13.012834118544276	0.0
-4.132681373701356	13.072598686108144	0.0
