x	y
-1.3069806300357656	-1.0042488231714422
-1.311131668671837	-1.0018992171565397
-1.3178524703427663	-0.9976064716976599
-1.324284426259994	-0.9928919429032128
-1.330401106137001	-0.9877750037832805
-1.336177375224146	-0.982276680938289
-1.34158949759274	-0.9764195681561999
-1.3466152336710782	-0.9702277335697789
-1.3512339316316064	-0.9637266207554726
-1.3554266122536827	-0.956942944180339
-1.3591760469133134	-0.9499045794265065
-1.3624668283792272	-0.942640448644477
-1.3652854341245073	-0.9351804017057965
-1.3676202818935672	-0.9275550935434809
-1.3694617772960915	-0.9197958581844184
-1.3708023532324725	-0.9119345799910552
-1.3716365009886393	-0.9040035626417008
-1.3719607928725346	-0.8960353963878572
-1.3717738962992478	-0.8880628241338323
-1.3710765792668866	-0.8801186068891123
-1.3698717072007145	-0.8722353891464136
-1.368164231178493	-0.8644455647383608
-1.3659611675854455	-0.8567811437243505
-1.3632715692824426	-0.8492736208543799
-1.360108033959448	-0.8419571277315042
-0.7717409670408063	0.407228576258104
-0.7683080000096494	0.4143476299494935
-0.7650148291967964	0.42100571306609114
-0.7616583565945358	0.42763138529297395
-0.7582382631766014	0.43422527477439
-0.754754859396991	0.4407867526744409
-0.75120781216342	0.4473163892717409
-0.7475969248436092	0.45381444394963355
-0.7439219671615697	0.4602811900006118
-0.7401826651731626	0.46671692982422763
-0.7363786993022574	0.4731219946541694
-0.7325097022730609	0.4794967443552222
-0.7285752569319649	0.4858415672852707
-0.7245748949358912	0.4921568786809409
-0.7205081057436066	0.4984431029049436
-0.7163740313693837	0.5047011339701611
-0.7121725215144152	0.5109307302584843
-0.7079026536070454	0.5171327542585915
-0.7035636488335101	0.523307779794388
-0.6991546690396604	0.5294563954604072
-0.6946748038690324	0.5355792191275907
-0.6901230672266947	0.5416768982310858
-0.6854983935428153	0.5477501100916919
-0.6807996338238166	0.55379956226869
-0.6760255514782475	0.559825992941815
-0.6711748179036788	0.5658301713201749
-0.6662460078200645	0.5718128980758964
-0.6612375950560304	0.5777750049491672
-0.6561479531836927	0.5837173483002432
-0.650975032618091	0.5896411741567359
-0.645717529799001	0.5955467710147067
-0.6403732006252164	0.6014353967660746
-0.6349399150634774	0.6073080628449676
-0.6294154155808527	0.613165803905634
-0.6237972994199624	0.6190096901365824
-0.6180830108184859	0.6248408278032226
-0.612269832765954	0.6306603597869733
-0.6063548782685219	0.6364694661167479
-0.6003350810904242	0.6422693644883676
-0.5942071859386902	0.6480613107670279
-0.587967738055402	0.653846599467485
-0.581613072179315	0.6596265642061276
-0.5751393008360263	0.6654025781185097
-0.5685423019130731	0.6711760542352749
-0.5618177054732348	0.6769484458087554
-0.5549608797561123	0.6827212465816829
