x	y	z
-1.2586616705855767	0.36627000258145415	0.0
-1.2572463544641397	0.36560338800812064	0.0
-1.2557912361191108	0.365028822681165	0.0
-1.2543022949438913	0.3645486676127594	0.0
-1.252785649317147	0.36416489586307305	0.0
-1.2512475314610778	0.36387908443254413	0.0
-1.2496942618318798	0.36369240778164696	0.0
-1.2481322231476342	0.36360563300478216	0.0
-1.2465678341603512	0.363619116678121	0.0
-1.2450075232799394	0.36373280339435754	0.0
-1.2434577021584925	0.3639462259903889	0.0
-1.241924739343434	0.36425850746698907	0.0
-1.2404149341077906	0.36466836459258656	0.0
-1.2389344905651276	0.3651741131763382	0.0
-1.237489492175516	0.3657736749888306	0.0
-1.2360858767472895	0.3664645863019706	0.0
-1.2347294120373178	0.3672440080129726	0.0
-1.2334256720500552	0.3681087373108405	0.0
-1.2321800141327597	0.3690552208374056	0.0
-1.230997556961007	0.3700795692888372	0.0
-1.229883159504952	0.37117757339762625	0.0
-1.228841401062779	0.37234472122936857	0.0
-1.2278765624433836	0.37357621672327124	0.0
-1.2269926083756098	0.3748669994001947	0.0
-1.2254815360243096	0.3776049880634826	0.0
-1.2152232740531899	0.3989301855955987	0.0
-1.2049849570772184	0.4197754537246263	0.0
-1.1947674485519504	0.440155124188231	0.0
-1.184571376515121	0.4600832621250324	0.0
-1.1743972388135169	0.4795734778657989	0.0
-1.1642461934213915	0.4986374705476061	0.0
-1.1541182772622973	0.5172884490246508	0.0
-1.1440138220373441	0.5355384524744211	0.0
-1.1339330727573598	0.5533991073858426	0.0
-1.1238761936449715	0.5708816413868685	0.0
-1.1138431680786955	0.5879970768451255	0.0
-1.1038338400548704	0.6047561699126989	0.0
-1.093848862461162	0.6211678646672094	0.0
-1.0838877137356748	0.6372426187996896	0.0
-1.0739502350649126	0.6529898534648002	0.0
-1.0640361187217586	0.6684188168806082	0.0
-1.0541449004898018	0.683538602190179	0.0
-1.044277041417117	0.6983565279582244	0.0
-1.0344317659678204	0.712881445883202	0.0
-1.0246086200029458	0.7271213712297483	0.0
-1.014806975872967	0.7410842394918005	0.0
-1.0050272218178327	0.7547762411786185	0.0
-0.9952683718174901	0.7682052246588553	0.0
-0.9855297195057646	0.781378342389833	0.0
-0.975811655533466	0.7943010052600517	0.0
-0.9661131527789482	0.8069802824376138	0.0
-0.9564334861619535	0.8194225761199353	0.0
-0.9467729682812216	0.8316327308072831	0.0
-0.9371303223033272	0.8436173973463621	0.0
-0.9275055946684455	0.8553813499404885	0.0
-0.917898421649175	0.8669296884119784	0.0
-0.9083084848430334	0.8782672749840248	0.0
-0.8987354652578268	0.889398799473343	0.0
-0.8891787528852687	0.9003291191216403	0.0
-0.8796388070170682	0.9110617137035724	0.0
-0.8701186794650654	0.9215970859204882	0.0
-0.8606102119494556	0.9319479789430337	0.0
-0.8511174379292266	0.9421135209312924	0.0
-0.8416412516175669	0.9520962453834495	0.0
-0.8321811302381756	0.9619000888748876	0.0
-0.8227374994810053	0.9715278871843371	0.0
-0.8133109244152352	0.9809822548924105	0.0
-0.8039021743733078	0.9902655339544582	0.0
-0.7945126380642915	0.9993794069825169	0.0
-0.7851424620336426	1.0083267164985323	0.0
-0.7757941745595908	1.0171079853142029	0.0
-0.7664685079491659	1.0257254259238593	0.0
-0.7571687713204309	1.0341788573350243	0.0
-0.7386585689495601	1.0505994520404758	0.0
-0.7254942821577658	1.0619111529973835	0.0
-0.7120723972123293	1.0729159714777852	0.0
-0.6984000664542263	1.083608043162737	0.0
-0.6844845756836182	1.0939816703918332	0.0
-0.6703333402773498	1.1040313251994123	0.0
-0.6559539012373934	1.1137516522603343	0.0
-0.6413539211723516	1.123137471743763	0.0
-0.626541180214157	1.1321837820734246	0.0
-0.6115235718721448	1.1408857625928839	0.0
-0.5963090988267085	1.1492387761344034	0.0
-0.5809058686647797	1.1572383714900303	0.0
-0.5653220895594044	1.1648802857835825	0.0
-0.5495660658957198	1.1721604467422786	0.0
-0.5336461938456578	1.1790749748667988	0.0
-0.5175709568937401	1.1856201854986135	0.0
-0.5013489213163436	1.1917925907834925	0.0
-0.4849887316168472	1.1975889015301324	0.0
-0.4684991059190933	1.2030060289629234	0.0
-0.4518888313216173	1.2080410863679152	0.0
-0.43516675921512155	1.2126913906311092	0.0
-0.41834180056568926	1.2169544636682517	0.0
-0.4014229211662507	1.2208280337453743	0.0
-0.3844191368588341	1.2243100366893664	0.0
-0.3673395087301444	1.2273986169879492	0.0
-0.35019313828303356	1.2300921287784494	0.0
-0.33298916258643235	1.2323891367248607	0.0
-0.3157367494063299	1.2342884167827115	0.0
-0.2984450923203955	1.2357889568513447	0.0
-0.2811234058188447	1.23688995731325	0.0
-0.26378092039416295	1.237590831460171	0.0
-0.2464268776223003	1.2378912058057525	0.0
-0.22907052523796098	1.2377909202845685	0.0
-0.21172111220661038	1.237290028337417	0.0
-0.19438788379582642	1.2363887968828426	0.0
-0.17708007664862188	1.2350877061748995	0.0
-0.15980691386136167	1.2333874495472308	0.0
-0.14257760006890008	1.2312889330435997	0.0
-0.12540131653955475	1.2287932749350714	0.0
-0.10828721628253363	1.2259018051241017	0.0
-0.09124441917041937	1.22261606443585	0.0
-0.07428200707931346	1.2189378037970937	0.0
-0.05740901904922635	1.2148689833031843	0.0
-0.04063444646729586	1.2104117711735376	0.0
-0.02396722827639855	1.2055685425962204	0.0
-0.007416246211707722	1.2003418784622433	0.0
0.009009679932263037	1.19473456399024	0.0
0.025301797001609228	1.188749587242262	0.0
0.041451423147472466	1.1823901375314796	0.0
0.0574499524524808	1.175659603722641	0.0
0.057448580323650245	1.175656444677288	0.0
0.07440047084147722	1.1682934045453925	0.0
0.09153406746424597	1.160599756593449	0.0
0.10884106684707279	1.1525711908838583	0.0
0.126314348209706	1.144202988831526	0.0
0.14394987450870733	1.1354890106471935	0.0
0.16174562438755957	1.1264220472511655	0.0
0.17970119376107513	1.1169938978083604	0.0
0.1978180387340545	1.1071951274928886	0.0
0.21609855648561171	1.0970154490443091	0.0
