-7.217456587300735	-5.010622110039697	0.0
-7.222631915205193	-5.020471797717417	0.0
-7.228427681499673	-5.029969663758116	0.0
-7.23482007013728	-5.039076679392949	0.0
-7.241782813421941	-5.04775542194122	0.0
-7.249287299947997	-5.055970228588216	0.0
-7.257302692170601	-5.063687342931355	0.0
-7.26579605312382	-5.070875053692483	0.0
-7.274732481765672	-5.077503825026326	0.0
-7.2840752563940105	-5.083546417889603	0.0
-7.293785985543872	-5.088978001972109	0.0
-7.303824765746231	-5.093776257729777	0.0
-7.314150345499927	-5.097921468100477	0.0
-7.324720294782922	-5.101396599525651	0.0
-7.335491179406363	-5.104187371944857	0.0
-7.346418739494985	-5.106282317475609	0.0
-7.357458071360432	-5.107672827537355	0.0
-7.368563812020137	-5.108353188225987	0.0
-7.379690325603559	-5.108320603793501	0.0
-7.39079189087975	-5.107575208136318	0.0
-7.401822889135713	-5.106120064245079	0.0
-7.412737991633475	-5.103961151618163	0.0
-7.423492345875586	-5.101107341690638	0.0
-7.434041759913669	-5.097570361379637	0.0
-7.444342883942595	-5.093364744895936	0.0
-7.4543533884341455	-5.088507774019771	0.0
-7.464032138078119	-5.0830194070862875	0.0
-7.473339360816144	-5.0769221969724665	0.0
-7.482236811273598	-5.070241198422514	0.0
-7.490687927918049	-5.06300386509254	0.0
-7.4986579832984495	-5.0552399367376015	0.0
-7.506114226747671	-5.046981317004667	0.0
-7.513026018962021	-5.038261942333685	0.0
-7.519364957904714	-5.029117642505482	0.0
-7.52510499551594	-5.019585993409495	0.0
-7.530222544749915	-5.009706162636394	0.0
-7.534696576499128	-4.999518748530042	0.0
-7.5385087060074465	-4.989065613360196	0.0
-7.541643268417021	-4.978389711301457	0.0
-7.544087383138548	-4.967534911925361	0.0
-7.545831006780376	-4.95654581993089	0.0
-7.546866974418954	-4.945467591854203	0.0
-7.547191029041044	-4.934345750510738	0.0
-7.546801839036689	-4.923225997932205	0.0
-7.545701003671102	-4.912154027567127	0.0
-7.543893046512927	-4.901175336516666	0.0
-7.541385396845933	-4.890335038577268	0.0
-7.538188359140489	-4.879677678858404	0.0
-7.534315070710294	-4.8692470507371555	0.0
-7.529781447728319	-4.859086015901837	0.0
-3.4642688942242157	3.5201760210658946	0.0
-3.441944720869921	3.564989556591744	0.0
-3.4191728277453297	3.6095301015329633	0.0
-3.395952261284707	3.6538012392755825	0.0
-3.3722832778498257	3.697803823829992	0.0
-3.348165801029964	3.7415390356873384	0.0
-3.323599407831187	3.7850083688954506	0.0
-3.298583542485309	3.828213225250542	0.0
-3.273114798853246	3.8711594982058264	0.0
-3.247195352526975	3.9138432592066343	0.0
-3.220821524143366	3.956270049220691	0.0
-3.193990921375584	3.9984427861982996	0.0
-3.166700704109764	4.040364652236986	0.0
-3.138947563911757	4.0820390889601885	0.0
-3.1107277022529547	4.123469793690806	0.0
-3.0820368074141804	4.164660716349685	0.0
-3.0528700299819373	4.205616057015546	0.0
-3.023222164258527	4.246339979189305	0.0
-2.993084736704481	4.286840508812419	0.0
-2.962455357564325	4.3271168874947215	0.0
-2.9313247727595746	4.367176960023671	0.0
-2.8996850206820146	4.407026160108109	0.0
-2.8675274199316845	4.446670167897589	0.0
-2.8348425320701014	4.486114910756671	0.0
-2.8016201220549344	4.525366564328881	0.0
-2.767849116205862	4.564431553852048	0.0
-2.7335175575409183	4.603316555687007	0.0
-2.6986125583115648	4.6420284990214755	0.0
-2.6631202495527964	4.680574567710177	0.0
-2.627025727451663	4.718962202211268	0.0
-2.5903131524990948	4.757198938918506	0.0
-2.5529627310978937	4.795295442453282	0.0
-2.514960828519312	4.833255104759202	0.0
-2.47628554784671	4.871088703285403	0.0
-2.436915879316588	4.908804991012768	0.0
-2.396829376801719	4.946412988683357	0.0
-2.3560020750933686	4.983921986106122	0.0
-2.3144084018291853	5.021341543144421	0.0
-2.2720210836989483	5.058681490313692	0.0
-2.2288110465332585	5.095951928910992	0.0
-2.1847473088508957	5.133163230590822	0.0
-2.139796868408913	5.170326036293364	0.0
-2.093924581265347	5.207451254422212	0.0
-2.0470930328274766	5.244550058158374	0.0
-1.9992624003186197	5.2816338817861785	0.0
-1.9503903060534011	5.318714415894009	0.0
-1.9004316608646632	5.355803601299045	0.0
-1.8493384969747686	5.3929136215297175	0.0
-1.7970597895494662	5.430056893682576	0.0
-1.621792650368443	5.548758772713968	0.0
-1.553781189877843	5.5913409887886765	0.0
-1.4847279797531894	5.632212226295976	0.0
-1.4146760542486454	5.671347014106868	0.0
-1.3436690700220453	5.708720963255184	0.0
-1.2717512789278804	5.744310782136906	0.0
-1.198967500439355	5.778094291025577	0.0
-1.1253630937166983	5.810050435894809	0.0
-1.050983929339146	5.840159301539245	0.0
-0.9758763607181968	5.868402123985792	0.0
-0.9000871952099733	5.894761302187411	0.0
-0.8236636649446742	5.919220408992169	0.0
-0.7466533973913136	5.941764201380707	0.0
-0.669104385676078	5.96237862996575	0.0
-0.5910649586728054	5.981050847747754	0.0
-0.5125837508842276	5.9977692181212	0.0
-0.4337096721327397	6.012523322126588	0.0
-0.35449187707959207	6.025303964943565	0.0
-0.274979734591495	6.036103181621185	0.0
-0.19522279697373202	6.044914242041697	0.0
-0.11527076908895226	6.051731655114782	0.0
-0.035173477380888975	6.056551172199625	0.0
0.045019161177692196	6.059369789752687	0.0
0.12525717019346314	6.060185751199523	0.0
0.20549054499803396	6.05899854802949	0.0
0.28566928381107465	6.055808920112653	0.0
0.36574341890163725	6.05061885523869	0.0
0.44566304772825943	6.0434315878781	0.0
0.5253783640384386	6.034251597166461	0.0
0.6048396889081011	6.023084604113021	0.0
0.6839975017017196	6.009937568035328	0.0
0.7628024709337824	5.9948186822221725	0.0
0.8412054850123863	5.977737368827473	0.0
0.9191576828457881	5.958704272998369	0.0
0.9966104842928465	5.93773125624111	0.0
1.0735156204383702	5.914831389028917	0.0
1.1498251636745143	5.890018942656407	0.0
